Date, Time, Lat, Long, Alt(GPS), Temp, Hum[%], Alt(BME), Pressure[hPa][mb], NO2[ug/m^3][ppb], CO[mg/m^3][ppm], NH3[mg/m^3], PM1.0, PM2.5, PM10.0 
7/7/19,18:06:48,40.4104782,-3.6937032,0,29.38,25.05,614.22,941.62,38.58,2.43,0,4,5,9
7/7/19,18:06:49,40.4104845,-3.6937127,0,29.45,25.05,613.85,941.66,38.43,2.46,0,4,5,9
7/7/19,18:06:50,40.4104930,-3.6937182,0,29.51,24.95,614.23,941.62,38.28,2.46,0,6,8,11
7/7/19,18:06:51,40.4104927,-3.6937248,0,29.60,24.81,613.99,941.64,37.97,2.43,0,6,8,11
7/7/19,18:06:52,40.4104950,-3.6937317,0,29.88,24.57,614.34,941.60,38.13,2.37,0,7,9,12
7/7/19,18:06:53,40.4105007,-3.6937372,0,30.00,24.27,614.53,941.58,38.13,2.37,0,7,9,12
7/7/19,18:06:54,40.4105027,-3.6937378,0,30.10,24.10,614.11,941.63,37.97,2.37,0,6,8,9
7/7/19,18:06:55,40.4105050,-3.6937355,0,30.19,23.85,614.49,941.59,37.97,2.43,0,6,8,9
7/7/19,18:06:56,40.4105097,-3.6937340,0,30.26,23.70,614.01,941.64,37.82,2.40,0,6,8,9
7/7/19,18:06:57,40.4105152,-3.6937363,0,30.33,23.52,614.44,941.59,37.82,2.52,0,5,9,10
7/7/19,18:06:58,40.4105200,-3.6937390,0,30.34,23.46,614.44,941.59,37.82,2.49,0,5,9,10
7/7/19,18:06:59,40.4105272,-3.6937463,0,30.44,23.37,614.36,941.60,37.52,2.49,0,5,9,10
7/7/19,18:07:00,40.4105305,-3.6937477,0,30.49,23.37,613.76,941.67,37.52,2.49,0,5,9,10
7/7/19,18:07:01,40.4105367,-3.6937477,0,30.54,23.35,613.85,941.66,37.22,2.55,0,5,8,8
7/7/19,18:07:02,40.4105433,-3.6937462,0,30.61,23.39,614.32,941.61,37.22,2.58,0,5,8,8
7/7/19,18:07:03,40.4105513,-3.6937475,0,30.69,23.66,614.07,941.64,36.77,2.80,0,5,8,8
7/7/19,18:07:04,40.4105590,-3.6937497,0,30.68,23.96,613.93,941.65,36.32,2.84,0,5,9,9
7/7/19,18:07:05,40.4105660,-3.6937500,0,30.68,24.25,614.08,941.63,36.02,2.87,0,5,9,9
7/7/19,18:07:06,40.4105740,-3.6937507,0,30.73,24.02,614.20,941.62,35.58,2.90,0,5,10,10
7/7/19,18:07:07,40.4105833,-3.6937502,0,30.76,24.06,613.90,941.65,35.28,2.94,0,5,10,10
7/7/19,18:07:08,40.4105925,-3.6937510,0,30.80,24.26,613.83,941.66,34.99,2.87,0,5,9,9
7/7/19,18:07:09,40.4106017,-3.6937515,0,30.80,24.29,614.24,941.62,34.69,2.90,0,5,9,9
7/7/19,18:07:10,40.4106112,-3.6937520,0,30.80,24.30,613.79,941.67,34.69,2.87,0,4,8,8
7/7/19,18:07:11,40.4106228,-3.6937518,0,30.80,24.51,614.00,941.62,34.25,2.97,0,5,8,11
7/7/19,18:07:12,40.4106320,-3.6937528,0,30.83,24.38,614.07,941.63,34.25,2.87,0,5,8,11
7/7/19,18:07:13,40.4106367,-3.6937550,0,30.89,23.83,613.96,941.65,34.25,2.74,0,5,10,12
7/7/19,18:07:14,40.4106450,-3.6937572,0,30.96,23.35,613.92,941.65,34.40,2.84,0,5,10,12
7/7/19,18:07:15,40.4106520,-3.6937592,0,30.95,23.18,613.91,941.65,34.40,2.74,0,5,9,12
7/7/19,18:07:16,40.4106592,-3.6937602,0,31.01,22.94,614.20,941.62,34.40,2.71,0,5,9,12
7/7/19,18:07:17,40.4106652,-3.6937623,0,31.02,22.87,614.19,941.62,34.55,2.74,0,6,10,12
7/7/19,18:07:18,40.4106707,-3.6937645,0,31.02,23.07,613.78,941.67,34.25,2.80,0,6,10,13
7/7/19,18:07:19,40.4106750,-3.6937667,0,31.02,23.11,614.22,941.62,34.25,2.77,0,6,10,13
7/7/19,18:07:20,40.4106800,-3.6937675,0,31.08,22.87,613.95,941.65,34.11,2.74,0,6,9,12
7/7/19,18:07:21,40.4106853,-3.6937680,0,31.16,22.74,614.20,941.62,34.25,2.74,0,6,9,12
7/7/19,18:07:22,40.4106892,-3.6937678,0,31.21,22.59,614.43,941.59,34.11,2.74,0,6,10,12
7/7/19,18:07:23,40.4106903,-3.6937688,0,31.29,22.46,614.02,941.64,34.11,2.77,0,6,10,12
7/7/19,18:07:24,40.4106923,-3.6937698,0,31.33,22.35,613.73,941.67,34.11,2.74,0,7,10,12
7/7/19,18:07:25,40.4106943,-3.6937715,0,31.31,22.38,614.02,941.64,33.96,2.74,0,7,9,12
7/7/19,18:07:26,40.4106972,-3.6937718,0,31.33,22.38,614.18,941.62,33.96,2.74,0,7,9,12
7/7/19,18:07:27,40.4107012,-3.6937722,0,31.34,22.36,614.13,941.63,33.81,2.74,0,8,11,13
7/7/19,18:07:28,40.4107043,-3.6937713,0,31.37,22.22,614.14,941.63,33.96,2.71,0,8,11,13
7/7/19,18:07:29,40.4107070,-3.6937703,0,31.40,22.10,614.33,941.61,33.81,2.68,0,9,11,11
7/7/19,18:07:30,40.4107092,-3.6937693,0,31.48,21.97,614.00,941.64,33.96,2.71,0,8,10,10
7/7/19,18:07:31,40.4107428,-3.6937552,0,31.53,21.88,614.09,941.63,33.81,2.77,0,8,9,12
7/7/19,18:07:32,40.4107667,-3.6937448,0,31.62,21.85,614.22,941.62,33.81,2.74,0,9,10,13
7/7/19,18:07:33,40.4107860,-3.6937355,0,31.70,21.75,613.71,941.68,33.67,2.74,0,9,10,13
7/7/19,18:07:34,40.4108008,-3.6937272,0,31.75,21.67,613.80,941.67,33.67,2.74,0,9,10,12
7/7/19,18:07:35,40.4108045,-3.6937290,0,31.89,21.62,613.81,941.66,33.67,2.77,0,9,10,12
7/7/19,18:07:36,40.4108092,-3.6937290,0,31.90,21.73,613.65,941.68,33.52,2.77,0,8,9,12
7/7/19,18:07:37,40.4108135,-3.6937293,0,31.99,21.69,613.44,941.71,33.52,2.84,0,8,9,12
7/7/19,18:07:38,40.4108180,-3.6937293,0,31.98,21.77,613.77,941.67,33.23,2.90,0,9,10,12
7/7/19,18:07:39,40.4108278,-3.6937250,0,32.03,21.80,614.05,941.64,33.23,2.80,0,8,10,12
7/7/19,18:07:40,40.4108325,-3.6937240,0,32.10,21.49,613.97,941.65,33.23,2.74,0,8,10,12
7/7/19,18:07:41,40.4108357,-3.6937247,0,32.21,21.28,614.43,941.59,33.23,2.77,0,9,10,12
7/7/19,18:07:42,40.4108385,-3.6937240,0,32.22,21.30,613.81,941.66,33.38,2.80,0,9,10,12
7/7/19,18:07:43,40.4108442,-3.6937223,0,32.25,21.41,614.61,941.57,33.09,2.87,0,9,10,13
7/7/19,18:07:44,40.4108477,-3.6937220,0,32.35,21.44,614.39,941.60,33.09,2.90,0,9,10,13
7/7/19,18:07:45,40.4108478,-3.6937215,0,32.36,21.34,614.34,941.60,32.80,2.90,0,9,9,12
7/7/19,18:07:46,40.4108472,-3.6937227,0,32.45,21.40,614.65,941.57,32.65,2.80,0,7,8,10
7/7/19,18:07:47,40.4108438,-3.6937260,0,32.46,21.66,614.51,941.59,32.51,3.12,0,7,8,10
7/7/19,18:07:48,40.4108423,-3.6937303,0,32.44,21.95,614.54,941.58,32.36,3.08,0,7,8,8
7/7/19,18:07:49,40.4108408,-3.6937328,0,32.48,21.71,614.32,941.61,32.08,2.94,0,7,8,8
7/7/19,18:07:50,40.4108398,-3.6937360,0,32.54,21.62,614.33,941.61,31.50,3.01,0,6,7,7
7/7/19,18:07:51,40.4108397,-3.6937400,0,32.60,21.42,614.68,941.57,31.65,2.87,0,6,7,7
7/7/19,18:07:52,40.4108338,-3.6937407,0,32.64,21.37,614.20,941.62,31.79,2.84,0,6,7,7
7/7/19,18:07:53,40.4108277,-3.6937440,0,32.72,21.26,614.26,941.61,31.79,2.84,0,5,7,7
7/7/19,18:07:54,40.4108235,-3.6937438,0,32.76,21.00,614.34,941.60,32.08,2.71,0,5,7,7
7/7/19,18:07:55,40.4108295,-3.6937430,0,32.83,20.84,614.29,941.61,32.22,2.74,0,4,6,6
7/7/19,18:07:56,40.4108265,-3.6937438,0,32.89,20.81,614.17,941.60,32.36,2.74,0,4,6,6
7/7/19,18:07:57,40.4108268,-3.6937422,0,32.92,20.87,614.55,941.58,32.22,2.87,0,5,6,6
7/7/19,18:07:58,40.4108248,-3.6937422,0,32.96,20.94,614.81,941.55,32.08,2.87,0,5,6,6
7/7/19,18:07:59,40.4108243,-3.6937393,0,32.97,21.28,614.31,941.61,31.93,2.94,0,6,10,10
7/7/19,18:08:00,40.4108233,-3.6937420,0,33.02,21.12,614.65,941.57,31.79,2.84,0,5,11,11
7/7/19,18:08:01,40.4108220,-3.6937457,0,33.12,21.16,614.51,941.59,31.79,3.08,0,6,13,13
7/7/19,18:08:02,40.4108225,-3.6937438,0,33.19,20.90,614.46,941.59,31.79,2.87,0,6,14,14
7/7/19,18:08:03,40.4108232,-3.6937432,0,33.26,20.64,613.75,941.67,31.93,2.80,0,7,15,15
7/7/19,18:08:04,40.4108232,-3.6937442,0,33.34,20.44,614.16,941.62,32.08,2.71,0,7,16,16
7/7/19,18:08:05,40.4108222,-3.6937463,0,33.44,20.34,614.14,941.63,32.22,2.71,0,8,17,17
7/7/19,18:08:06,40.4108203,-3.6937513,0,33.53,20.15,614.60,941.58,32.36,2.71,0,8,18,18
7/7/19,18:08:07,40.4108205,-3.6937517,0,33.64,19.99,614.19,941.62,32.65,2.61,0,8,18,18
7/7/19,18:08:08,40.4108193,-3.6937547,0,33.70,19.92,614.08,941.63,32.65,2.68,0,6,14,14
7/7/19,18:08:09,40.4108147,-3.6937563,0,33.79,19.84,613.78,941.67,32.80,2.61,0,6,13,13
7/7/19,18:08:10,40.4108122,-3.6937583,0,33.92,19.54,614.01,941.64,33.09,2.52,0,6,11,11
7/7/19,18:08:11,40.4108130,-3.6937602,0,34.04,19.39,613.97,941.65,33.38,2.55,0,6,11,11
7/7/19,18:08:12,40.4108168,-3.6937610,0,34.09,19.34,614.54,941.58,33.52,2.61,0,6,11,11
7/7/19,18:08:13,40.4108142,-3.6937650,0,34.09,19.49,614.38,941.60,33.52,2.61,0,5,10,10
7/7/19,18:08:14,40.4108127,-3.6937618,0,34.13,19.42,614.16,941.62,33.67,2.55,0,6,11,11
7/7/19,18:08:15,40.4108138,-3.6937585,0,34.20,19.30,614.40,941.60,33.67,2.61,0,5,11,11
7/7/19,18:08:16,40.4108158,-3.6937530,0,34.24,19.21,614.42,941.59,33.81,2.58,0,5,11,11
7/7/19,18:08:17,40.4108202,-3.6937625,0,34.30,19.13,614.30,941.61,33.81,2.61,0,5,10,10
7/7/19,18:08:18,40.4108217,-3.6937702,0,34.37,19.16,614.90,941.54,33.81,2.58,0,5,10,10
7/7/19,18:08:19,40.4108238,-3.6937753,0,34.42,19.09,614.15,941.63,33.81,2.58,0,5,8,8
7/7/19,18:08:20,40.4108282,-3.6937725,0,34.48,19.03,614.29,941.61,33.81,2.55,0,4,7,7
7/7/19,18:08:21,40.4108342,-3.6937685,0,34.53,18.98,614.84,941.55,33.96,2.55,0,4,7,7
7/7/19,18:08:22,40.4108417,-3.6937633,0,34.58,18.93,614.61,941.57,33.96,2.55,0,4,7,7
7/7/19,18:08:23,40.4108472,-3.6937625,0,34.64,18.85,613.96,941.66,34.25,2.52,0,3,6,6
7/7/19,18:08:24,40.4108537,-3.6937587,0,34.71,18.74,614.69,941.57,34.25,2.52,0,3,5,5
7/7/19,18:08:25,40.4108632,-3.6937578,0,34.76,18.74,614.37,941.60,34.40,2.52,0,3,5,5
7/7/19,18:08:26,40.4108733,-3.6937562,0,34.81,18.67,614.14,941.63,34.55,2.49,0,2,4,4
7/7/19,18:08:27,40.4108825,-3.6937517,0,34.87,18.61,614.36,941.60,34.69,2.49,0,2,3,3
7/7/19,18:08:28,40.4108915,-3.6937480,0,34.92,18.48,614.61,941.57,34.84,2.40,0,2,3,3
7/7/19,18:08:29,40.4109008,-3.6937410,0,34.96,18.49,614.16,941.62,35.43,2.35,0,2,3,3
7/7/19,18:08:30,40.4109067,-3.6937385,0,35.01,18.41,614.50,941.59,35.43,2.40,0,2,3,3
7/7/19,18:08:31,40.4109110,-3.6937348,0,35.00,18.44,615.04,941.53,35.58,2.37,0,2,3,3
7/7/19,18:08:32,40.4109143,-3.6937290,0,35.00,18.46,614.34,941.60,35.43,2.43,0,3,4,4
7/7/19,18:08:33,40.4109173,-3.6937263,0,35.02,18.42,615.44,941.48,35.73,2.43,0,4,4,4
7/7/19,18:08:34,40.4109160,-3.6937242,0,34.99,18.48,615.05,941.52,35.58,2.49,0,3,4,4
7/7/19,18:08:35,40.4109152,-3.6937232,0,35.05,18.35,614.91,941.54,35.58,2.43,0,3,4,4
7/7/19,18:08:36,40.4109132,-3.6937187,0,35.21,18.20,613.87,941.66,34.99,2.40,0,3,3,3
7/7/19,18:08:37,40.4109142,-3.6937120,0,35.35,18.09,614.21,941.62,34.99,2.37,0,3,3,3
7/7/19,18:08:38,40.4109133,-3.6937082,0,35.50,17.97,613.96,941.65,34.99,2.26,0,3,3,3
7/7/19,18:08:39,40.4109117,-3.6936962,0,35.61,17.87,614.25,941.61,35.14,2.26,0,3,3,3
7/7/19,18:08:40,40.4109073,-3.6936835,0,35.69,17.82,615.45,941.48,35.58,2.26,0,3,3,3
7/7/19,18:08:41,40.4109043,-3.6936713,0,35.73,17.75,614.42,941.60,35.58,2.29,0,2,3,3
7/7/19,18:08:42,40.4109000,-3.6936577,0,35.84,17.71,614.74,941.56,35.58,2.32,0,2,3,3
7/7/19,18:08:43,40.4108982,-3.6936420,0,35.87,17.67,615.21,941.51,35.58,2.32,0,3,3,3
7/7/19,18:08:44,40.4108950,-3.6936252,0,35.86,17.63,615.07,941.52,35.88,2.29,0,3,3,3
7/7/19,18:08:45,40.4108940,-3.6936115,0,35.89,17.58,614.78,941.55,36.02,2.24,0,3,3,3
7/7/19,18:08:46,40.4108888,-3.6935965,0,35.91,17.51,615.55,941.47,36.17,2.29,0,3,3,3
7/7/19,18:08:47,40.4108888,-3.6935755,0,35.92,17.49,615.02,941.53,36.02,2.32,0,3,3,3
7/7/19,18:08:48,40.4108890,-3.6935597,0,35.93,17.49,614.79,941.55,35.88,2.40,0,3,3,3
7/7/19,18:08:49,40.4108957,-3.6935397,0,35.92,17.61,614.57,941.58,35.73,2.55,0,3,3,3
7/7/19,18:08:50,40.4108983,-3.6935208,0,35.91,17.62,614.67,941.57,35.43,2.55,0,3,4,4
7/7/19,18:08:51,40.4108903,-3.6935065,0,35.91,17.85,615.03,941.53,35.14,2.74,0,3,4,4
7/7/19,18:08:52,40.4108902,-3.6934895,0,35.91,17.93,614.82,941.55,34.99,2.64,0,4,5,5
7/7/19,18:08:53,40.4108970,-3.6934728,0,35.90,17.90,614.49,941.59,34.69,2.68,0,5,6,6
7/7/19,18:08:54,40.4109003,-3.6934582,0,35.90,17.87,614.47,941.59,34.55,2.68,0,5,6,6
7/7/19,18:08:55,40.4109022,-3.6934428,0,35.89,18.34,614.14,941.63,34.11,2.87,0,5,6,6
7/7/19,18:08:56,40.4109078,-3.6934270,0,35.88,18.20,614.16,941.63,33.81,2.80,0,5,6,6
7/7/19,18:08:57,40.4109120,-3.6934153,0,35.89,18.03,613.81,941.66,33.96,2.61,0,5,6,6
7/7/19,18:08:58,40.4109167,-3.6934052,0,35.93,17.76,613.67,941.68,34.11,2.49,0,5,6,6
7/7/19,18:08:59,40.4109235,-3.6933998,0,35.96,17.62,614.38,941.60,34.55,2.43,0,5,6,6
7/7/19,18:09:00,40.4109293,-3.6933878,0,35.99,17.59,614.27,941.61,34.69,2.46,0,5,6,6
7/7/19,18:09:01,40.4109328,-3.6933778,0,36.01,17.58,613.82,941.66,34.84,2.46,0,6,7,7
7/7/19,18:09:02,40.4109383,-3.6933675,0,36.02,17.61,614.41,941.60,34.99,2.52,0,6,8,8
7/7/19,18:09:03,40.4109428,-3.6933595,0,36.02,17.59,614.05,941.64,34.99,2.55,0,6,8,8
7/7/19,18:09:04,40.4109477,-3.6933558,0,36.01,17.75,614.19,941.62,34.84,2.64,0,6,9,9
7/7/19,18:09:05,40.4109523,-3.6933557,0,36.01,17.72,614.24,941.62,34.84,2.58,0,6,9,9
7/7/19,18:09:06,40.4109575,-3.6933538,0,36.02,17.82,613.81,941.66,34.69,2.61,0,6,9,9
7/7/19,18:09:07,40.4109608,-3.6933480,0,36.01,17.99,614.06,941.64,34.55,2.71,0,6,9,9
7/7/19,18:09:08,40.4109663,-3.6933480,0,36.01,17.95,614.03,941.64,34.40,2.71,0,6,10,10
7/7/19,18:09:09,40.4109718,-3.6933487,0,36.01,17.86,613.51,941.70,34.25,2.71,0,6,10,10
7/7/19,18:09:10,40.4109700,-3.6933500,0,36.02,17.83,614.05,941.64,34.25,2.68,0,6,10,10
7/7/19,18:09:11,40.4109675,-3.6933502,0,36.02,17.82,614.08,941.63,34.25,2.64,0,6,10,10
7/7/19,18:09:12,40.4109640,-3.6933488,0,36.02,17.85,614.26,941.61,34.25,2.64,0,6,10,10
7/7/19,18:09:13,40.4109588,-3.6933462,0,36.00,18.19,613.96,941.65,33.96,2.77,0,6,9,9
7/7/19,18:09:14,40.4109575,-3.6933435,0,35.96,18.48,613.90,941.65,33.81,2.74,0,5,8,8
7/7/19,18:09:15,40.4109713,-3.6933362,0,35.89,18.82,614.02,941.64,33.67,2.84,0,5,10,10
7/7/19,18:09:16,40.4109767,-3.6933370,0,35.78,19.92,614.10,941.63,33.23,2.87,0,5,10,10
7/7/19,18:09:17,40.4109745,-3.6933265,0,35.70,20.56,614.22,941.62,32.94,2.90,0,6,11,11
7/7/19,18:09:18,40.4109698,-3.6933182,0,35.62,21.20,614.23,941.62,32.65,2.90,0,7,11,11
7/7/19,18:09:19,40.4109662,-3.6933145,0,35.57,21.45,614.15,941.63,32.22,2.84,0,7,11,11
7/7/19,18:09:20,40.4109627,-3.6933110,0,35.55,21.79,613.58,941.69,31.79,2.87,0,6,10,10
7/7/19,18:09:21,40.4109587,-3.6933080,0,35.50,22.54,614.00,941.64,31.36,2.97,0,6,10,10
7/7/19,18:09:22,40.4109575,-3.6932982,0,35.46,22.61,613.44,941.71,30.79,3.04,0,7,11,11
7/7/19,18:09:23,40.4109553,-3.6932942,0,35.40,23.30,613.81,941.67,30.51,3.12,0,7,11,11
7/7/19,18:09:24,40.4109517,-3.6932902,0,35.31,24.21,613.49,941.70,30.08,3.08,0,7,11,11
7/7/19,18:09:25,40.4109538,-3.6932788,0,35.15,24.88,613.67,941.66,29.66,3.12,0,6,9,9
7/7/19,18:09:26,40.4109512,-3.6932663,0,35.05,24.38,613.39,941.71,29.24,3.01,0,6,9,9
7/7/19,18:09:27,40.4109533,-3.6932592,0,34.99,23.97,613.15,941.74,29.10,3.08,0,7,10,10
7/7/19,18:09:28,40.4109560,-3.6932610,0,34.91,24.30,613.53,941.70,28.82,3.08,0,7,10,10
7/7/19,18:09:29,40.4109518,-3.6932592,0,34.84,24.14,613.55,941.69,28.82,3.08,0,8,11,11
7/7/19,18:09:30,40.4109470,-3.6932502,0,34.79,24.33,613.51,941.70,28.68,3.04,0,8,10,10
7/7/19,18:09:31,40.4109475,-3.6932472,0,34.76,23.67,613.07,941.75,28.54,3.08,0,8,10,10
7/7/19,18:09:32,40.4109475,-3.6932435,0,34.73,22.88,613.11,941.74,28.40,3.04,0,9,11,11
7/7/19,18:09:33,40.4109492,-3.6932398,0,34.71,22.92,613.32,941.72,28.54,3.01,0,8,11,13
7/7/19,18:09:34,40.4109495,-3.6932373,0,34.69,23.46,613.38,941.71,28.40,3.12,0,7,10,13
7/7/19,18:09:35,40.4109523,-3.6932355,0,34.63,24.64,613.16,941.74,28.12,3.04,0,8,11,13
7/7/19,18:09:36,40.4109533,-3.6932338,0,34.59,24.42,613.74,941.67,27.98,3.01,0,6,9,12
7/7/19,18:09:37,40.4109527,-3.6932332,0,34.55,24.36,613.62,941.69,27.85,3.01,0,6,10,12
7/7/19,18:09:38,40.4109538,-3.6932342,0,34.53,24.28,613.16,941.74,27.71,3.04,0,5,8,11
7/7/19,18:09:39,40.4109530,-3.6932357,0,34.50,23.86,613.16,941.74,27.71,2.94,0,5,8,11
7/7/19,18:09:40,40.4109532,-3.6932372,0,34.48,23.66,613.64,941.68,27.71,3.01,0,5,8,11
7/7/19,18:09:41,40.4109565,-3.6932450,0,34.46,23.69,613.55,941.69,27.85,3.08,0,5,8,11
7/7/19,18:09:42,40.4109575,-3.6932490,0,34.40,24.06,613.09,941.75,27.71,3.04,0,4,7,10
7/7/19,18:09:43,40.4109612,-3.6932533,0,34.38,23.44,613.12,941.74,27.57,3.01,0,6,8,11
7/7/19,18:09:44,40.4109632,-3.6932560,0,34.37,22.79,613.45,941.71,27.71,3.01,0,6,8,11
7/7/19,18:09:45,40.4109643,-3.6932568,0,34.31,24.05,613.23,941.73,27.57,3.19,0,5,8,11
7/7/19,18:09:46,40.4109658,-3.6932585,0,34.24,24.60,613.61,941.69,27.29,3.15,0,5,8,11
7/7/19,18:09:47,40.4109533,-3.6932540,0,34.21,24.45,613.26,941.73,27.43,2.97,0,6,8,8
7/7/19,18:09:48,40.4109505,-3.6932513,0,34.19,24.54,613.26,941.73,27.43,3.01,0,6,8,8
7/7/19,18:09:49,40.4109508,-3.6932502,0,34.19,24.47,613.29,941.72,27.43,3.01,0,5,7,7
7/7/19,18:09:50,40.4109558,-3.6932550,0,34.18,24.43,613.31,941.72,27.43,3.01,0,5,6,6
7/7/19,18:09:51,40.4109598,-3.6932575,0,34.15,24.43,613.32,941.72,27.43,3.12,0,5,6,6
7/7/19,18:09:52,40.4109607,-3.6932565,0,34.13,24.30,612.87,941.77,27.43,3.04,0,5,6,6
7/7/19,18:09:53,40.4109672,-3.6932613,0,34.11,23.89,612.83,941.78,27.43,2.94,0,5,6,6
7/7/19,18:09:54,40.4109700,-3.6932650,0,34.09,23.99,613.41,941.71,27.43,3.12,0,4,5,5
7/7/19,18:09:55,40.4109775,-3.6932712,0,34.06,24.21,613.46,941.70,27.29,3.15,0,4,5,5
7/7/19,18:09:56,40.4109692,-3.6932697,0,34.05,24.36,613.47,941.70,27.16,3.22,0,3,3,3
7/7/19,18:09:57,40.4109575,-3.6932647,0,34.03,24.64,613.32,941.72,27.02,3.26,0,2,3,3
7/7/19,18:09:58,40.4109470,-3.6932570,0,33.89,27.68,613.14,941.74,26.33,3.38,0,3,4,4
7/7/19,18:09:59,40.4109352,-3.6932492,0,33.78,29.54,613.35,941.72,25.79,3.30,0,3,4,4
7/7/19,18:10:00,40.4109273,-3.6932463,0,33.77,28.68,613.14,941.74,25.38,3.30,0,3,4,4
7/7/19,18:10:01,40.4109195,-3.6932443,0,33.77,27.32,613.36,941.72,25.25,3.19,0,3,5,5
7/7/19,18:10:02,40.4109233,-3.6932472,0,33.75,26.74,613.57,941.69,25.25,3.26,0,3,5,5
7/7/19,18:10:03,40.4109273,-3.6932507,0,33.71,27.13,613.71,941.68,25.25,3.30,0,4,4,4
7/7/19,18:10:04,40.4109272,-3.6932492,0,33.60,30.73,613.49,941.70,24.84,3.42,0,3,4,4
7/7/19,18:10:05,40.4109298,-3.6932525,0,33.60,31.28,613.04,941.75,24.44,3.34,0,3,4,4
7/7/19,18:10:06,40.4109265,-3.6932455,0,33.56,29.80,613.46,941.70,24.30,3.22,0,4,5,5
7/7/19,18:10:07,40.4109212,-3.6932360,0,33.45,30.58,613.12,941.74,24.30,3.22,0,4,5,5
7/7/19,18:10:08,40.4109213,-3.6932323,0,33.38,29.58,612.75,941.78,24.44,2.87,0,4,5,5
7/7/19,18:10:09,40.4109263,-3.6932257,0,33.37,27.41,613.34,941.72,24.84,2.87,0,4,5,5
7/7/19,18:10:10,40.4109257,-3.6932218,0,33.38,26.11,613.14,941.74,25.25,3.01,0,3,4,4
7/7/19,18:10:11,40.4109223,-3.6932190,0,33.35,25.65,613.45,941.71,25.65,2.90,0,4,4,4
7/7/19,18:10:12,40.4109200,-3.6932188,0,33.33,25.69,613.16,941.74,25.79,3.01,0,4,4,4
7/7/19,18:10:13,40.4109152,-3.6932170,0,33.31,25.81,613.50,941.70,25.93,3.04,0,5,6,6
7/7/19,18:10:14,40.4109120,-3.6932173,0,33.29,25.49,613.49,941.70,26.20,3.01,0,5,6,6
7/7/19,18:10:15,40.4109092,-3.6932178,0,33.27,25.59,613.54,941.69,26.06,3.08,0,6,6,6
7/7/19,18:10:16,40.4109067,-3.6932168,0,33.26,25.41,613.63,941.69,26.20,3.15,0,6,6,6
7/7/19,18:10:17,40.4109015,-3.6932093,0,33.24,25.32,613.33,941.72,26.20,3.12,0,6,6,6
7/7/19,18:10:18,40.4109017,-3.6932115,0,33.22,25.41,613.45,941.71,26.20,3.01,0,6,7,7
7/7/19,18:10:19,40.4108977,-3.6932083,0,33.21,25.33,613.35,941.72,26.33,3.08,0,5,6,6
7/7/19,18:10:20,40.4109020,-3.6932000,0,33.19,25.42,613.62,941.69,26.33,3.04,0,5,6,6
7/7/19,18:10:21,40.4109058,-3.6931897,0,33.16,25.46,613.55,941.69,26.61,2.97,0,5,6,6
7/7/19,18:10:22,40.4109112,-3.6931858,0,33.08,26.35,613.88,941.66,26.47,3.08,0,5,6,6
7/7/19,18:10:23,40.4109093,-3.6931850,0,33.01,26.73,613.28,941.72,26.47,3.04,0,5,6,6
7/7/19,18:10:24,40.4109093,-3.6931803,0,32.97,27.35,613.29,941.71,26.33,2.97,0,4,6,6
7/7/19,18:10:25,40.4109120,-3.6931808,0,32.98,26.44,613.40,941.71,26.61,2.94,0,5,8,8
7/7/19,18:10:26,40.4109110,-3.6931820,0,33.01,25.79,613.80,941.67,26.88,3.01,0,5,8,8
7/7/19,18:10:27,40.4109093,-3.6931827,0,33.02,25.49,613.58,941.69,27.16,2.97,0,5,8,8
7/7/19,18:10:28,40.4109075,-3.6931810,0,33.05,25.77,613.37,941.71,27.16,3.01,0,5,8,8
7/7/19,18:10:29,40.4109040,-3.6931777,0,33.03,26.50,613.23,941.73,27.16,3.04,0,5,8,8
7/7/19,18:10:30,40.4109012,-3.6931747,0,32.93,27.36,613.24,941.73,27.16,2.87,0,5,8,8
7/7/19,18:10:31,40.4108950,-3.6931703,0,33.07,24.79,613.53,941.70,27.85,2.68,0,5,8,8
7/7/19,18:10:32,40.4108953,-3.6931633,0,33.16,23.61,613.18,941.74,28.40,2.68,0,5,8,8
7/7/19,18:10:33,40.4109098,-3.6931570,0,33.19,23.88,613.19,941.74,28.54,2.87,0,5,8,8
7/7/19,18:10:34,40.4109102,-3.6931482,0,33.20,25.52,612.55,941.81,27.85,5.32,0,5,9,9
7/7/19,18:10:35,40.4109123,-3.6931505,0,33.19,26.32,612.58,941.79,26.88,4.18,0,5,9,9
7/7/19,18:10:36,40.4109127,-3.6931532,0,33.20,25.97,612.79,941.78,25.38,7.36,0,5,9,9
7/7/19,18:10:37,40.4109115,-3.6931495,0,33.21,25.76,613.02,941.75,23.77,7.59,0,5,9,9
7/7/19,18:10:38,40.4109132,-3.6931440,0,33.23,25.10,612.62,941.80,22.71,3.91,0,5,9,9
7/7/19,18:10:39,40.4109152,-3.6931432,0,33.28,24.27,612.42,941.82,23.50,3.04,0,5,9,9
7/7/19,18:10:40,40.4109148,-3.6931327,0,33.34,24.91,612.61,941.80,24.44,2.90,0,4,8,8
7/7/19,18:10:41,40.4109178,-3.6931275,0,33.38,25.22,612.35,941.83,25.11,2.87,0,5,9,9
7/7/19,18:10:42,40.4109200,-3.6931267,0,33.43,23.42,612.58,941.81,26.20,2.74,0,5,9,9
